target_label,frame,cue,cue_type,source_basis,rationale,weight_1_3,context_rule,count_UP,count_DOWN,count_NEUTRAL,empirical_label,empirical_share,merge_source,llm_docfreq,mean_confidence,example_post_ids
NEUTRAL,relationship_insight,回头草也有好吃的,domain_frame,LLM_train_extraction+XHS,暗示复合或旧情复燃，属于中性描述，没有明显偏向UP或DOWN,2,用作描述感情状态或行为，不带明显情感倾向,0,0,3,NEUTRAL,1.0,train_llm,3,0.717,nc_02388|nc_03448|nc_04258
NEUTRAL,relationship_quality,爱是包容是理解是尊重,domain_frame,LLM_train_extraction+XHS,强调亲密关系中应有的理解和包容，支持NEUTRAL标签，体现关系的本质而非上下优劣,3,用于描述关系本质或原则时适用，不应用在比较或暗示优劣时,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_02413|nc_04223
NEUTRAL,self_acceptance,其实你很美,neutralizer_frame,LLM_train_extraction+XHS,鼓励他人自我认可，强调自我价值，没有明显的相对比较,3,用于正面自我或他人评价，避免暗示优劣关系,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03355|nc_04165
NEUTRAL,self_acceptance,拒绝容貌焦虑,neutralizer_frame,LLM_train_extraction+XHS,表达对自己外貌的接受，没有明显的相对立场，符合中性标签,3,用于表达自我接纳或鼓励他人接受自己时，不涉及比较,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03355|nc_04165
NEUTRAL,self_deprecating,看着镜子里的自己很不好意思,relational_marker,LLM_train_extraction+XHS,表达自我否定或羞涩，属于自我调侃或自我贬低，没有明显的UP或DOWN倾向,2,仅描述情感状态，不涉及对比或价值判断,0,0,2,NEUTRAL,1.0,train_llm,2,0.75,nc_03357|nc_04107
NEUTRAL,self_improvement,报名学习项目管理的系统课程,domain_frame,LLM_train_extraction+XHS,描述个人主动学习和成长，强调自我提升的过程，符合中性自我成长的语境,3,用于描述个人提升或学习，不带明显UP或DOWN倾向,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03429|nc_04239
NEUTRAL,self_improvement,深夜复盘时突然想通,domain_frame,LLM_train_extraction+XHS,体现自我反思和认知突破，属于中性描述,2,用于描述个人反思或认知变化，不带明显情感色彩,0,0,2,NEUTRAL,1.0,train_llm,2,0.75,nc_03429|nc_04239
NEUTRAL,sentimental_expression,还来不及,neutralizer_frame,LLM_train_extraction+XHS,表达遗憾或感伤，没有明显的上下或下方比较，属于情感表达，支持中立标签,3,用于表达情感或感伤时，不应被用作UP或DOWN的线索,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03572|nc_04381
NEUTRAL,shopping_experience,淘宝抖音翻烂了都没有找到好看的 已经买了退买了退n+1了,domain_frame,LLM_train_extraction+XHS,描述购物体验和挫折感，属于个人经历分享，没有明显的相对立场,2,用于表达个人购物困扰时，避免暗示优劣或立场偏向,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03749|nc_04588
NEUTRAL,shopping_experience,购物体验也太差了,domain_frame,LLM_train_extraction+XHS,描述购物体验差，表达对环境的评价，没有明显的相对立场,3,用于描述体验或环境时，不应引发对比或暗示优劣,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03628|nc_04467
NEUTRAL,social_comment,这届网友太有才了,domain_frame,LLM_train_extraction+XHS,表达对网友的评价，没有明显的上下关系或立场偏向,2,用于表达对某群体的评价或评论，不涉及相对立场,0,0,2,NEUTRAL,1.0,train_llm,2,0.725,nc_03149|nc_03959
NEUTRAL,social_isolation,打破社交圈,domain_frame,LLM_train_extraction+XHS,描述打破社交圈的行为，属于中性信息，没有明显的优劣或情感色彩,3,用于表达行为或状态的变化，不带价值判断,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03524|nc_04333
NEUTRAL,social_isolation,拒绝无意义社交,domain_frame,LLM_train_extraction+XHS,强调拒绝无用的社交，属于信息传递，没有明显的UP或DOWN倾向，符合中性标签,3,用于描述社交行为或态度，不涉及价值判断或相对立场,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03524|nc_04333
NEUTRAL,social_media_tag,#香港生活,domain_frame,LLM_train_extraction+XHS,标签用于归类内容，没有表达立场,2,标签用于内容分类，不涉及立场,0,0,2,NEUTRAL,1.0,train_llm,2,0.85,nc_03093|nc_03903
NEUTRAL,social_norms,不能炫耀,neutralizer_frame,LLM_train_extraction+XHS,表达对炫耀行为的限制，属于社会规范的描述，不涉及上下或下的立场,3,用于描述社会期待或规范时，不应暗示个人立场,0,0,3,NEUTRAL,1.0,train_llm,3,0.767,nc_02379|nc_03459|nc_04269
NEUTRAL,social_norms,排队,domain_frame,LLM_train_extraction+XHS,描述香港人的排队习惯，属于社会规范信息，没有明显的上下或下的立场，支持中性标签。,3,用于描述社会习俗或行为规范时适用，不带有价值判断。,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_02363|nc_03463
NEUTRAL,status_update,货量还很充足,domain_frame,LLM_train_extraction+XHS,提供货量信息，属于状态更新，没有表达优劣或对比,2,描述某一状态或情况，非主观评价,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_01602|nc_01622
NEUTRAL,topic_reference,#编号17 #罗伯特帕丁森 #奉俊昊,domain_frame,LLM_train_extraction+XHS,仅是标签或话题标记，没有表达立场或比较,2,作为话题标签出现，不影响立场判断,0,0,2,NEUTRAL,1.0,train_llm,2,0.7,nc_00632|nc_02284
NEUTRAL,事件报道,警车和电视台都来了,domain_frame,LLM_train_extraction+XHS,描述现场情况，属于客观报道，没有明显倾向,3,描述现场或新闻事件时，保持中立,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_00361|nc_00652
NEUTRAL,事件描述,最离谱的事件之一,domain_frame,LLM_train_extraction+XHS,描述事件的离谱程度，强调事件本身的奇特，没有涉及比较或立场，符合中性标签,2,用于描述事件本身的奇特或离谱程度，不涉及对比或价值判断,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03685|nc_04524
NEUTRAL,信息分享,#微波炉美食 #一人食 #爱吃大米饭,domain_frame,LLM_train_extraction+XHS,标签描述个人偏好和食物类型，属于普通信息分享,3,仅作为标签或话题标签出现，不涉及比较或评价,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03063|nc_03873
NEUTRAL,信息分享,别把你的好东西发“朋友圈”,domain_frame,LLM_train_extraction+XHS,这是建议性的话语，属于信息分享，没有明显的上下立场，符合中性标签,2,用于表达建议或经验，避免带有强烈的情感色彩或立场,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_00127|nc_03849
NEUTRAL,信息分享,发多了反而招嫉恨,domain_frame,LLM_train_extraction+XHS,描述一种观察或经验，没有明确表达优劣或立场，属于中性信息,2,用于说明行为后果，不带明显情感倾向,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_00127|nc_03849
NEUTRAL,信息分享,吃了碗蛋炒饭,domain_frame,LLM_train_extraction+XHS,描述日常饮食，没有涉及比较或立场，属于信息分享,3,仅描述行为或食物，不涉及优劣或对比,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03063|nc_03873
NEUTRAL,信息分享,快要热上🔥了,domain_frame,LLM_train_extraction+XHS,描述某事即将变热，属于状态更新或信息提示，没有明显偏向,2,用于描述状态或预告，不涉及立场或比较,0,0,2,NEUTRAL,1.0,train_llm,2,0.75,nc_02957|nc_02813
NEUTRAL,信息分享,想记录生活仅自己或者几个朋友可见就行了,domain_frame,LLM_train_extraction+XHS,建议性表达，强调私密性，没有明显的UP或DOWN倾向,2,用于建议个人行为，保持中立态度,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_00127|nc_03849
NEUTRAL,信息分享,每日一🔘live,domain_frame,LLM_train_extraction+XHS,这是一个关于日常直播的公告，属于信息分享，没有表达立场偏向,3,用于公告、通知、信息介绍时，不应带有立场偏向,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_02957|nc_02813
NEUTRAL,办公室趣事,同事五一休假签名把我笑晕了,domain_frame,LLM_train_extraction+XHS,表达对同事签名的反应，属于趣味性描述，没有明显的优劣或情感倾向,2,用于描述趣事或轻松场景时，不带有明显的立场偏向,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03232|nc_04042
NEUTRAL,情感表达,Looking into each other's eyes amounted to about the smallest dose of kissing,domain_frame,LLM_train_extraction+XHS,英文句子描述情感场景，强调浪漫氛围，无明显上下关系,3,用于表达情感或意境时，不应暗示读者与帖主的相对位置,0,0,2,NEUTRAL,1.0,train_llm,2,0.85,nc_00258|nc_00293
NEUTRAL,情感表达,我们彼此互为倾倒的繁春,domain_frame,LLM_train_extraction+XHS,表达诗意的浪漫情感，没有明显的上下关系，属于中性描述,3,用于表达情感或意境时，不应暗示读者与帖主的相对位置,0,0,2,NEUTRAL,1.0,train_llm,2,0.85,nc_00258|nc_00293
NEUTRAL,情感表达,爱是两人一张棉被，也是一人一瓶香水,domain_frame,LLM_train_extraction+XHS,表达对爱情的理解，属于情感描述，没有明显的上下或优劣比较，保持中性。,2,用于表达情感时，不引导读者感受到优劣关系。,0,0,2,NEUTRAL,1.0,train_llm,2,0.725,nc_00253|nc_00314
NEUTRAL,情绪表达,哈哈哈,affect_supporting,LLM_train_extraction+XHS,表达笑点，传达情绪，没有明显的相对立场，符合 NEUTRAL 标签,3,仅用于表达情绪反应，不涉及比较或立场,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_02308|nc_04050
NEUTRAL,情绪表达,哈哈哈哈哈哈哈哈哈,affect_supporting,LLM_train_extraction+XHS,表达强烈的笑声，显示情绪反应，没有涉及对比或立场，支持中性标签,3,仅作为情绪反应的表达，不用于表达相对立场或价值判断,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03535|nc_04344
NEUTRAL,描述服务内容,提供小公仔和头箍,domain_frame,LLM_train_extraction+XHS,描述具体提供的服务内容，属于中性信息，没有表达优劣或情感色彩。,2,仅描述服务细节，不涉及比较或情感倾向。,0,0,2,NEUTRAL,1.0,train_llm,2,0.7,nc_00111|nc_03833
NEUTRAL,描述面部特征,右脸却有帝王之相,domain_frame,LLM_train_extraction+XHS,描述面部特征，强调不同侧面特征，没有明显的优劣关系,2,仅描述特征时不应引发立场偏向,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03175|nc_03985
NEUTRAL,描述面部特征,左脸一般,domain_frame,LLM_train_extraction+XHS,描述面部特征，没有涉及优劣或对比，属于中性信息,2,仅描述特征时不应引发立场偏向,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03175|nc_03985
NEUTRAL,日常记录,记录日常,domain_frame,LLM_train_extraction+XHS,帖子内容主要是日常生活的记录，没有表现出明显的优劣或对比，符合 NEUTRAL 立场,3,描述日常生活时，不涉及对比或立场表达,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_01603|nc_02652
NEUTRAL,时间标记,#2025年,domain_frame,LLM_train_extraction+XHS,仅为时间标记，表达时间节点，没有涉及个人立场或比较,3,用作时间提示，不涉及立场或比较,0,0,2,NEUTRAL,1.0,train_llm,2,0.9,nc_03502|nc_04311
NEUTRAL,职场日常,节前最后一天的精神状态,domain_frame,LLM_train_extraction+XHS,描述工作日常状态，没有明显的优劣或对比，属于中性信息,3,用于描述日常状态时，不带有明显的比较或情感倾向,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03232|nc_04042
NEUTRAL,职场请假,请假的正确方式,domain_frame,LLM_train_extraction+XHS,这是帖子标题，表达对请假方式的讨论，属于信息型内容，没有明显的UP或DOWN倾向,3,用作介绍或讨论请假方法时，不带有立场色彩,0,0,2,NEUTRAL,1.0,train_llm,2,0.9,nc_03176|nc_03986
NEUTRAL,节日祝福,#新年快乐,domain_frame,LLM_train_extraction+XHS,这是表达节日祝福的常用短语，没有涉及个人立场或相对比较,3,仅用于祝福语，不用于表达立场或比较,0,0,2,NEUTRAL,1.0,train_llm,2,0.9,nc_03502|nc_04311
UP,achievement_and_experience,他们说我的照片美得像画,social_reward,LLM_train_extraction+XHS,引用他人评价，体现作品受到认可和赞赏，支持UP标签,3,引用外部评价或赞美时使用,2,0,0,UP,1.0,train_llm,2,0.85,uc_00071|uc_03793
UP,achievement_and_experience,拍出电影感,domain_frame,LLM_train_extraction+XHS,强调作品的高质量和专业水平，暗示个人能力和成功，支持UP标签,3,描述作品效果时，突出专业和高端感,2,0,0,UP,1.0,train_llm,2,0.9,uc_00071|uc_03793
UP,achievement_and_experience,拍摄过程记录,domain_frame,LLM_train_extraction+XHS,强调拍摄过程的完整性和专业性，体现个人成就感，支持UP标签,3,描述拍摄过程时，突出个人努力和成就,2,0,0,UP,1.0,train_llm,2,0.85,uc_00071|uc_03793
UP,achievement_and_progress,博士学位证书拿到啦,domain_frame,LLM_train_extraction+XHS,直接表达获得高学历证书，体现个人成就感，支持UP标签,3,用于描述个人成功或达成目标的场景，不应用于表达失败或受限,2,0,0,UP,1.0,train_llm,2,0.8,uc_03086|uc_03896
UP,achievement_and_success,位列专业top 2%,domain_frame,LLM_train_extraction+XHS,展示学业优异，体现个人成功,3,用于突出学业或职业上的优越表现,2,0,0,UP,1.0,train_llm,2,0.85,uc_03091|uc_03901
UP,achievement_and_success,在校期间她将有幸在牛津大学学习一个学期,domain_frame,LLM_train_extraction+XHS,强调学习机会的稀缺和高端，体现优越感,2,用于突出稀缺资源或高端学习体验时,2,0,0,UP,1.0,train_llm,2,0.8,uc_03111|uc_03921
UP,achievement_and_success,成为了大厂纳斯达克上市敲钟的见证人,domain_frame,LLM_train_extraction+XHS,强调职业高光时刻，突出成功感，支持UP标签。,3,用于描述职业高光或重大成就时。,2,0,0,UP,1.0,train_llm,2,0.825,uc_03541|uc_04351
UP,achievement_and_success,最开心的一件事,domain_frame,LLM_train_extraction+XHS,表达个人取得的重大成功和喜悦，强化UP的情感色彩,3,用于描述个人成就或成功时，能强化UP立场,2,0,0,UP,1.0,train_llm,2,0.85,uc_03495|uc_04305
UP,achievement_and_success,最高荣誉本科毕业,domain_frame,LLM_train_extraction+XHS,直接强调获得最高荣誉，体现成功和高光时刻,3,用于描述个人成就时，强调荣誉和成功,2,0,0,UP,1.0,train_llm,2,0.9,uc_03091|uc_03901
UP,achievement_and_success,牛津大学录取,domain_frame,LLM_train_extraction+XHS,直接展示了帖主获得的高端学术录取，体现成功和优越感,3,用于强调个人成就时，尤其是在展示录取、奖项、优异成绩等场景,2,0,0,UP,1.0,train_llm,2,0.9,uc_03111|uc_03921
UP,achievement_and_success,狠狠争气了一把,domain_frame,LLM_train_extraction+XHS,强调努力和成功，体现个人突破和成就感,3,描述个人努力后获得成功的场景，适合UP标签,2,0,0,UP,1.0,train_llm,2,0.825,uc_03495|uc_04305
UP,achievement_and_success,终于博士毕业了,domain_frame,LLM_train_extraction+XHS,表达完成学业、取得高等学位的成功，体现个人成就感，支持UP标签,3,用于描述个人重大成功或突破时使用,2,0,0,UP,1.0,train_llm,2,0.9,uc_03104|uc_03914
UP,achievement_and_success,终于穿上我的红袍啦,domain_frame,LLM_train_extraction+XHS,表达个人成功和成就感，支持帖子呈现积极向上的氛围,3,用于描述个人达成重要目标或成功的场景,2,0,0,UP,1.0,train_llm,2,0.9,uc_03072|uc_03882
UP,achievement_and_success,荣幸地被竞争最为激烈的牛津大学斯坦福海外学习计划录取,relational_marker,LLM_train_extraction+XHS,强调被顶尖项目录取，突出个人优越和成功,3,在描述录取或荣誉时，避免用在普通信息或无关场景,2,0,0,UP,1.0,train_llm,2,0.9,uc_03111|uc_03921
UP,achievement_and_success,赶了20天ddl出分8.0,domain_frame,LLM_train_extraction+XHS,突出短期内高效达成目标，体现个人能力和成功,3,描述快速达成目标，强调个人能力和成就感,2,0,0,UP,1.0,train_llm,2,0.85,uc_03495|uc_04305
UP,achievement_or_recognition,加分,domain_frame,LLM_train_extraction+XHS,提及加分，暗示获得额外认可或优势，支持向上的立场,2,在描述提升个人竞争力或获得认可的场景中使用,2,0,0,UP,1.0,train_llm,2,0.7,uc_03351|uc_04161
UP,achievement_or_recognition,国家级大创,domain_frame,LLM_train_extraction+XHS,提到国家级大创项目，代表高水平成就，体现荣誉和成功感,3,用于描述个人成就或荣誉时适用,2,0,0,UP,1.0,train_llm,2,0.8,uc_03351|uc_04161
UP,achievement_or_success,事业编进面了,domain_frame,LLM_train_extraction+XHS,表达获得事业编的成功，体现个人成就感，支持UP标签,3,在描述成功或达成目标时使用，不应用于表达困境或失败,2,0,0,UP,1.0,train_llm,2,0.85,uc_03187|uc_03997
